사업장명,도로명주소,병상수,입원실수,의료인수,cluster,혼잡도,좌표정보(X),좌표정보(Y)
연세사랑병원,"서울특별시 서초구 남부순환로 2205, 지하4층~지상6층 (방배동)",177.0,55.0,187.0,0,여유,199356.275577675,441326.193173286
고도일병원,"서울특별시 서초구 강남대로 505 (반포동, 고도일 병원)",130.0,43.0,47.0,0,보통,201943.524337491,444978.789098921
참포도나무병원,서울특별시 서초구 바우뫼로35길 32 (양재동),38.0,9.0,58.0,0,여유,203350.547009323,441971.940635973
365엠씨(mc)병원,"서울특별시 서초구 서초중앙로 126, 서울365mc병원 지하1층, 2~13층 (서초동)",46.0,13.0,24.0,0,보통,201178.653260998,443421.176493515
세바른병원,서울특별시 서초구 서초중앙로 47 (서초동),37.0,10.0,32.0,0,여유,201287.589628621,442640.122666786
올바로병원,"서울특별시 서초구 명달로 102, 서원빌딩 1-6층 (서초동)",68.0,21.0,8.0,0,혼잡,200324.626408302,442669.649678322
뉴민병원,"서울특별시 서초구 방배로 223, 창생빌딩 2~7층 (방배동)",31.0,9.0,21.0,0,여유,199040.3746688,443425.063163148
기쁨병원,"서울특별시 서초구 서초중앙로 4, 기쁨병원 (서초동)",110.0,32.0,146.0,0,여유,201523.81737501,442288.685384896
자이비뇨의학과병원,"서울특별시 서초구 서운로 220, 대지스포츠프라자 4층 (서초동)",30.0,8.0,7.0,0,혼잡,201856.625065785,444502.636699224
척바른병원,"서울특별시 서초구 방배로 151, 지하1층일부,2~5층 (방배동)",61.0,18.0,17.0,0,혼잡,199360.582881543,442777.806241993
서울안강병원,"서울특별시 서초구 효령로 331, GL(지엘)빌딩 지하1~3층,2~8층 (서초동)",180.0,69.0,102.0,0,보통,201728.60256238,442694.699054996
서울특별시어린이병원,서울특별시 서초구 헌릉로 260 (내곡동),182.0,37.0,202.0,0,여유,206059.856619754,439252.151463844
학교법인가톨릭학원가톨릭대학교서울성모병원,서울특별시 서초구 반포대로 222 (반포동),1269.0,447.0,3545.0,2,여유,200394.225955905,444207.694481581
의료법인 청해의료재단 제일병원,서울특별시 서초구 서초대로 116 (방배동),44.0,12.0,6.0,0,혼잡,199494.84195609,442848.134012303
대항병원,서울특별시 서초구 남부순환로 2151 (방배동),78.0,32.0,143.0,0,여유,198865.609772728,441491.109507535
서울21세기병원,서울특별시 서초구 서초중앙로 39 (서초동),80.0,21.0,69.0,0,여유,201322.30487951,442566.64109412
우리들병원,"서울특별시 강남구 학동로 445, 우리들병원 (청담동)",203.0,55.0,158.0,0,여유,204322.029055562,446314.495636826
김정수여러분병원,"서울특별시 강남구 봉은사로 171 (논현동, 지하1층일부,1-5층,6층일부)",30.0,9.0,9.0,0,혼잡,202811.441219718,444998.607939345
누네안과병원,"서울특별시 강남구 테헤란로 408, 대치빌딩 지상9층~지상17층 (대치동)",50.0,19.0,41.0,0,여유,204376.538170228,444701.663711128
강남유나이티드병원,"서울특별시 강남구 남부순환로 2609, 하늘빌딩, 7~12층 (도곡동) (도곡동)",30.0,11.0,5.0,0,혼잡,203033.625147967,442530.69363817
미병원,"서울특별시 강남구 논현로168길 35, 목산빌딩, 지하2층, 3~5층 (신사동)",30.0,9.0,3.0,0,혼잡,202689.244933816,446805.474107709
메드렉스병원,"서울특별시 강남구 논현로 705, 메드렉스병원 (논현동)",78.0,24.0,42.0,0,보통,202570.672187385,445856.917924672
비에비스나무병원,"서울특별시 강남구 논현로 627, 유현빌딩 지하2,1~9,11층 (논현동)",42.0,21.0,58.0,0,여유,202777.698034814,445279.760385596
아이디병원,"서울특별시 강남구 도산대로 142, 아이디병원 B1층,1,2,3층 (논현동)",30.0,16.0,120.0,0,여유,202070.164260035,446161.944463499
강남을지대학교병원,"서울특별시 강남구 도산대로 202, 강남을지병원 B2~9층 (논현동)",33.0,20.0,6.0,0,혼잡,202457.281306385,446353.555989885
선한목자병원,"서울특별시 강남구 논현로 507 (역삼동, 성지하이츠3차빌딩 2층,3층일부)",48.0,15.0,23.0,0,보통,203118.391406425,444369.126280986
하나이비인후과병원,"서울특별시 강남구 역삼로 245, 지하2층일부 1층일부 2~7층 (역삼동)",33.0,16.0,42.0,0,여유,203732.302296988,443970.119760002
광혜병원,"서울특별시 강남구 영동대로86길 9 (대치동, 지하1~2층,2~7층)",79.0,26.0,24.0,0,혼잡,205649.655013836,445122.570820205
튼튼병원,"서울특별시 강남구 영동대로 713, B1~6층, 7층일부,8층 (청담동)",120.0,24.0,47.0,0,보통,204855.579518894,446576.858605648
강남제이에스병원,"서울특별시 강남구 도곡로 122, 제이에스빌딩 (도곡동)",46.0,19.0,12.0,0,혼잡,202913.913256452,443081.800019702
강남지인병원,"서울특별시 강남구 언주로 631, 강남지인병원 지하2층. 2~6층 (논현동)",30.0,10.0,30.0,0,여유,203030.36156512,445624.927581211
연세대학교의과대학 강남세브란스병원,"서울특별시 강남구 언주로 211, 강남세브란스병원 (도곡동)",768.0,261.0,1411.0,1,여유,204044.915103209,443372.921666623
차의과학대학교 강남차병원,"서울특별시 강남구 논현로 566, 강남차병원(역삼동650-9, 606-4, 605외2필지(지하7층~지하1층, 지상2층~7층)) (역삼동)",258.0,136.0,382.0,0,여유,202979.308817323,444965.788565979
윤호병원,"서울특별시 강남구 압구정로 304, 윤호병원 (지하1층,지하2층,1층~4층,7층)  (신사동)",30.0,16.0,12.0,0,보통,202969.639103322,447402.299460543
(의)가산의료재단 광동병원,서울특별시 강남구 봉은사로 612 (삼성동),51.0,19.0,40.0,0,여유,205423.286315029,445783.29482639
삼성서울병원,"서울특별시 강남구 일원로 81 (일원동, 삼성의료원)",1778.0,566.0,4184.0,2,여유,207534.49462606,442943.860447203
호산여성병원,"서울특별시 강남구 언주로 871, 호산병원 (신사동)",50.0,30.0,17.0,0,보통,202879.096032846,447368.00014
제일정형외과병원,"서울특별시 강남구 영동대로 726, 경일빌딩 1~14층, 지하1~2층, 지하4~5층 (청담동)",139.0,43.0,94.0,0,여유,204896.261746642,446730.548954636
나누리병원,"서울특별시 강남구 언주로 731, 나누리병원 (논현동)",106.0,29.0,78.0,0,여유,202937.146834213,446451.612982071
강남베드로병원,"서울특별시 강남구 남부순환로 2649, 베드로병원 (도곡동)",184.0,56.0,112.0,0,여유,203431.056596395,442602.524868873
청담병원,"서울특별시 강남구 삼성로147길 46 (청담동, 청담병원 지하1층, 1층일부, 2층~6층)",199.0,70.0,98.0,0,보통,203964.892184371,446494.018304012
담소유병원,"서울특별시 강남구 학동로 234, 담소유빌딩 (논현동)",30.0,17.0,38.0,0,여유,202989.733899789,445845.968560425
강남초이스병원,"서울특별시 강남구 테헤란로 337, 4~8층 (역삼동)",31.0,8.0,15.0,0,보통,204215.162571746,444731.386522359
지앤지병원,"서울특별시 강남구 영동대로 626, 2~10층 (삼성동, GNG병원빌딩)",30.0,30.0,23.0,0,여유,205207.402270867,446004.891602084
트리니티병원,"서울특별시 강남구 봉은사로 535 (삼성동, 트리니티재활병원빌딩, 지하1,2층, 지상1~11층)",152.0,71.0,65.0,0,보통,205116.195218249,445783.267094395
서울본브릿지병원,"서울특별시 강남구 도곡로 214, 롤스웰빌딩,지하2층, 지하1층, 지상1층 일부, 지상2~7층  (도곡동)",64.0,19.0,44.0,0,여유,203682.487186252,443363.703553222
새로운병원,"서울특별시 강남구 학동로 121, 새로운병원빌딩 지하1층일부~7층 (논현동)",30.0,9.0,19.0,0,여유,202080.711326615,445562.134435278
두발로병원,"서울특별시 강남구 압구정로30길 45, 2~4층 (신사동)",47.0,17.0,31.0,0,여유,202530.184769156,446900.961207356
더드림병원,"서울특별시 강남구 선릉로 404, 더드림병원 (대치동)",57.0,24.0,66.0,0,여유,204432.710770012,444309.006550907
청담해리슨병원,"서울특별시 강남구 삼성로 646, 마디빌딩 B3~B1,2~9층 (삼성동)",51.0,16.0,27.0,0,보통,204457.767008807,446164.986306256
모두가행복한연세병원,"서울특별시 강남구 선릉로 751, 카로시티Ⅲ 지하1층, 지상1층~7층 (논현동)",71.0,32.0,35.0,0,보통,203388.051395369,446619.586513596
하병원,"서울특별시 강남구 강남대로132길 5, 지하1~2층,2~5층 (논현동)",32.0,14.0,15.0,0,보통,201835.394674853,445560.702719066
연세우리병원,"서울특별시 송파구 백제고분로 185, 2~9층 (잠실동)",42.0,13.0,19.0,0,보통,207649.560634469,444734.861106734
엠에스병원,"서울특별시 송파구 삼학사로 53, 태영빌딩 1~7층 (삼전동)",72.0,30.0,34.0,0,보통,208477.775692904,444434.523206585
더힐병원,"서울특별시 송파구 송이로 81, 지하2층~지상7층층 (가락동)",62.0,26.0,23.0,0,보통,210574.037898234,444069.184552292
강철병원,"서울특별시 송파구 백제고분로 252, SH타워 2~8층 (삼전동)",49.0,17.0,3.0,0,혼잡,208267.150895889,444458.879184368
서울세계로병원,"서울특별시 송파구 위례서로 248, 지하1층, 2층, 5~12층 (거여동)",152.0,47.0,42.0,0,혼잡,212511.655622483,442722.371081852
염창환병원,"서울특별시 송파구 오금로 296, 재정빌딩 지하1층~지상5층 (가락동)",32.0,14.0,24.0,0,여유,211005.302324733,444601.789927777
빠른병원,"서울특별시 송파구 백제고분로 405, 유니온테크송파빌딩 (송파동)",119.0,22.0,17.0,0,혼잡,209627.926977957,445033.492693013
경찰병원,"서울특별시 송파구 송이로 123, 국립경찰병원 (가락동)",320.0,98.0,352.0,0,여유,210849.897330572,443789.337035202
재단법인아산사회복지재단 서울아산병원,"서울특별시 송파구 올림픽로43길 88, 서울아산병원 (풍납동)",2446.0,989.0,6395.0,2,여유,209607.590372037,447120.577229325
서울병원,서울특별시 송파구 오금로 290 (가락동),93.0,30.0,50.0,0,보통,210957.431412735,444640.816145501
한솔병원,"서울특별시 송파구 송파대로 445, 한솔병원 (석촌동)",60.0,27.0,62.0,0,여유,209295.368139314,444879.115591176
의료법인정애의료재단서울초이스병원,"서울특별시 송파구 올림픽로 579, 서울초이스병원 지하2층~지상5층 (풍납동)",44.0,19.0,17.0,0,보통,210641.609053069,447960.007314417
강남수병원,서울특별시 송파구 삼전로2길 11 (삼전동),31.0,11.0,7.0,0,혼잡,207548.241064687,444350.320337161
의료법인마리아의료재단마리아병원,"서울특별시 송파구 송이로 152, 마리아 의료재단 새병원 (가락동)",30.0,10.0,37.0,0,여유,210933.669348726,443458.701668372
뉴스타트병원,"서울특별시 송파구 송이로 76, 뉴스타트병원 (가락동)",150.0,47.0,20.0,0,혼잡,210493.764941542,444103.26092079
강남힘찬병원,"서울특별시 송파구 백제고분로 407 (송파동, 지하 2층~7층)",79.0,18.0,25.0,0,혼잡,209641.102325061,445051.638159851
서울석병원,서울특별시 송파구 송이로 148 (가락동),45.0,11.0,29.0,0,여유,210893.646668129,443517.490003737
혜민안과병원,서울특별시 송파구 중대로 122 (가락동),32.0,11.0,17.0,0,보통,210714.053849509,443519.750532142
서재곤링커병원,"서울특별시 송파구 백제고분로 436 (송파동, 서재곤링커병원)",66.0,22.0,38.0,0,보통,209831.135259298,445251.270608881
송파드림재활병원,"서울특별시 송파구 송이로 111, B3-6층 (가락동, 청석빌딩)",207.0,57.0,95.0,0,보통,210736.904409143,443841.338101311
선수촌병원,"서울특별시 송파구 올림픽로 76, J타워 3~7층 (잠실동)",53.0,13.0,43.0,0,여유,206916.75835,445485.4447736
미래본병원,"서울특별시 송파구 송파대로 562, 2,3,8층 (신천동, 한빛프라자,삼성웰리스아파트)",44.0,14.0,35.0,0,여유,208730.633457015,445905.025545443
달려라병원,"서울특별시 강동구 천호대로 1110, 지하5~지상9층 (성내동)",106.0,28.0,81.0,0,여유,211841.016730248,448062.046598197
더셀채원병원,"서울특별시 강동구 성내로 66, 채원자연통합병원빌딩 (성내동)",34.0,12.0,6.0,0,혼잡,211159.42900767,447276.508702471
리더스병원,서울특별시 강동구 천호대로 1044 (성내동),56.0,13.0,14.0,0,혼잡,211228.973206544,448307.486109902
남기세병원,서울특별시 강동구 천호대로 1133 (길동),50.0,10.0,45.0,0,여유,212084.038472021,448058.444155867
올바른서울병원,"서울특별시 강동구 양재대로 1525, 명품빌딩 (천호동)",91.0,30.0,43.0,0,보통,212416.582100894,448882.414137392
청병원,"서울특별시 강동구 올림픽로 546, G.M.F.빌딩 (성내동)",80.0,24.0,38.0,0,보통,210640.975540871,447566.083944129
고은빛여성병원,서울특별시 강동구 천호대로 1151 (길동),52.0,33.0,37.0,0,여유,212244.532512145,447998.326845938
위드힘병원,"서울특별시 강동구 양재대로 1461, SC MEDI TOWER 2,4,5층 (길동)",65.0,30.0,17.0,0,혼잡,212221.342539571,448245.019790445
123스텝업병원,"서울특별시 강동구 올림픽로 628-3, 지하1, 지상2~9층 (성내동)",44.0,13.0,22.0,0,보통,210848.817337376,448349.321294041
한국보훈복지의료공단 중앙보훈병원,서울특별시 강동구 진황도로61길 53 (둔촌동),987.0,234.0,1265.0,1,여유,212987.201084796,447504.948775288
성심의료재단강동성심병원,서울특별시 강동구 성안로 150 (길동),617.0,151.0,1026.0,1,여유,211883.6883558,448216.574876094
서울미즈병원,서울특별시 강동구 천호대로 1043 (천호동),132.0,96.0,117.0,0,여유,211252.497096002,448379.705798971
양병원,서울특별시 강동구 천호대로 1159 (길동),50.0,17.0,52.0,0,여유,212316.479132778,447989.176069951
강동경희대학교병원,서울특별시 강동구 동남로 892 (상일동),706.0,195.0,1330.0,1,여유,213839.356195548,450118.261707983
허리나은병원,"서울특별시 강동구 양재대로 1415, 지하4, 지상5층 (성내동)",36.0,10.0,37.0,0,여유,212096.00923264,447813.540714969
조은마디병원,서울특별시 강동구 천호대로170길 19 (성내동),52.0,21.0,25.0,0,보통,211715.511397659,448041.390838465
공안과병원,서울특별시 강동구 풍성로37길 45 (성내동),30.0,14.0,41.0,0,여유,211070.71833639,447964.735654156
강동연세병원,서울특별시 강동구 올림픽로 734 (천호동),32.0,14.0,23.0,0,여유,211120.614279331,449398.629637331
사랑플러스병원,서울특별시 강동구 양재대로 1580 (명일동),95.0,28.0,82.0,0,여유,212618.653947687,449389.320472752
재단법인천주교부산교구유지재단 메리놀병원,부산광역시 중구 중구로 121 (대청동4가),399.0,134.0,461.0,0,여유,385203.926916428,180571.713650189
의료법인송산의료재단 해양병원,부산광역시 중구 광복로97번길 26-2(동광동2가),146.0,55.0,17.0,0,혼잡,385473.117196105,179880.976912079
건강만세365병원,"부산광역시 중구 대청로 105, 건강만세365병원 -1,1~9층 (대청동2가)",149.0,48.0,64.0,0,보통,385141.176049369,180133.177198164
고신대학교복음병원,부산광역시 서구 감천로 262 (암남동),840.0,273.0,1380.0,1,여유,383536.565995524,177692.190338789
부산대학교병원,부산광역시 서구 구덕로 179 (아미동1가),1040.0,307.0,2244.0,1,여유,384030.498741004,179806.024724594
동아대학교병원,부산광역시 서구 대신공원로 26 (동대신동3가),885.0,278.0,1670.0,1,여유,383872.895112349,181980.508303146
바른병원,"부산광역시 서구 보수대로 9, 4~12층 (충무동1가)",139.0,39.0,86.0,0,여유,384570.731778786,179494.152011176
엘앤더슨병원,부산광역시 서구 대신공원로 39 (서대신동3가),60.0,21.0,11.0,0,혼잡,383774.06031573,182112.706791722
